0	0.000000e+00
1	-4.255487e-06
2	-1.276497e-05
3	-2.552621e-05
4	-4.253628e-05
5	-6.379148e-05
6	-8.928741e-05
7	-1.190189e-04
8	-1.529802e-04
9	-1.911647e-04
10	-2.335649e-04
11	-2.801730e-04
12	-3.309802e-04
13	-3.859770e-04
14	-4.451532e-04
15	-5.084979e-04
16	-5.759995e-04
17	-6.476456e-04
18	-7.234232e-04
19	-8.033185e-04
20	-8.873170e-04
21	-9.754036e-04
22	-1.067562e-03
23	-1.163777e-03
24	-1.264030e-03
25	-1.368302e-03
26	-1.476577e-03
27	-1.588834e-03
28	-1.705053e-03
29	-1.825213e-03
30	-1.949294e-03
31	-2.077272e-03
32	-2.209125e-03
33	-2.344830e-03
34	-2.484362e-03
35	-2.627696e-03
36	-2.774808e-03
37	-2.925670e-03
38	-3.080256e-03
39	-3.238539e-03
40	-3.400490e-03
41	-3.566081e-03
42	-3.735282e-03
43	-3.908063e-03
44	-4.084393e-03
45	-4.264242e-03
46	-4.447576e-03
47	-4.634363e-03
48	-4.824571e-03
49	-5.018165e-03
50	-5.215110e-03
51	-5.415373e-03
52	-5.618916e-03
53	-5.825704e-03
54	-6.035700e-03
55	-6.248866e-03
56	-6.465165e-03
57	-6.684557e-03
58	-6.907004e-03
59	-7.132465e-03
60	-7.360900e-03
61	-7.592269e-03
62	-7.826530e-03
63	-8.063641e-03
64	-8.303559e-03
65	-8.546241e-03
66	-8.791644e-03
67	-9.039723e-03
68	-9.290435e-03
69	-9.543732e-03
70	-9.799571e-03
71	-1.005790e-02
72	-1.031868e-02
73	-1.058187e-02
74	-1.084740e-02
75	-1.111524e-02
76	-1.138534e-02
77	-1.165764e-02
78	-1.193210e-02
79	-1.220867e-02
80	-1.248729e-02
81	-1.276793e-02
82	-1.305051e-02
83	-1.333500e-02
84	-1.362134e-02
85	-1.390948e-02
86	-1.419937e-02
87	-1.449094e-02
88	-1.478416e-02
89	-1.507895e-02
90	-1.537528e-02
91	-1.567308e-02
92	-1.597231e-02
93	-1.627289e-02
94	-1.657478e-02
95	-1.687793e-02
96	-1.718227e-02
97	-1.748774e-02
98	-1.779430e-02
99	-1.810188e-02
100	-1.841042e-02
101	-1.871988e-02
102	-1.903017e-02
103	-1.934126e-02
104	-1.965308e-02
105	-1.996557e-02
106	-2.027867e-02
107	-2.059233e-02
108	-2.090647e-02
109	-2.122105e-02
110	-2.153600e-02
111	-2.185125e-02
112	-2.216676e-02
113	-2.248245e-02
114	-2.279827e-02
115	-2.311416e-02
116	-2.343005e-02
117	-2.374588e-02
118	-2.406160e-02
119	-2.437713e-02
120	-2.469241e-02
121	-2.500739e-02
122	-2.532200e-02
123	-2.563618e-02
124	-2.594986e-02
125	-2.626298e-02
126	-2.657549e-02
127	-2.688731e-02
128	-2.719838e-02
129	-2.750864e-02
130	-2.781804e-02
131	-2.812649e-02
132	-2.843394e-02
133	-2.874034e-02
134	-2.904560e-02
135	-2.934968e-02
136	-2.965250e-02
137	-2.995401e-02
138	-3.025414e-02
139	-3.055283e-02
140	-3.085001e-02
141	-3.114562e-02
142	-3.143960e-02
143	-3.173188e-02
144	-3.202241e-02
145	-3.231111e-02
146	-3.259793e-02
147	-3.288281e-02
148	-3.316567e-02
149	-3.344646e-02
150	-3.372512e-02
151	-3.400158e-02
152	-3.427578e-02
153	-3.454766e-02
154	-3.481716e-02
155	-3.508422e-02
156	-3.534876e-02
157	-3.561074e-02
158	-3.587010e-02
159	-3.612676e-02
160	-3.638067e-02
161	-3.663178e-02
162	-3.688001e-02
163	-3.712531e-02
164	-3.736762e-02
165	-3.760688e-02
166	-3.784303e-02
167	-3.807602e-02
168	-3.830577e-02
169	-3.853224e-02
170	-3.875537e-02
171	-3.897509e-02
172	-3.919136e-02
173	-3.940411e-02
174	-3.961329e-02
175	-3.981883e-02
176	-4.002069e-02
177	-4.021881e-02
178	-4.041314e-02
179	-4.060361e-02
180	-4.079017e-02
181	-4.097277e-02
182	-4.115135e-02
183	-4.132587e-02
184	-4.149626e-02
185	-4.166248e-02
186	-4.182448e-02
187	-4.198219e-02
188	-4.213557e-02
189	-4.228457e-02
190	-4.242914e-02
191	-4.256922e-02
192	-4.270478e-02
193	-4.283575e-02
194	-4.296209e-02
195	-4.308376e-02
196	-4.320070e-02
197	-4.331287e-02
198	-4.342021e-02
199	-4.352269e-02
200	-4.362027e-02
201	-4.371288e-02
202	-4.380050e-02
203	-4.388307e-02
204	-4.396055e-02
205	-4.403290e-02
206	-4.410008e-02
207	-4.416204e-02
208	-4.421874e-02
209	-4.427016e-02
210	-4.431623e-02
211	-4.435693e-02
212	-4.439221e-02
213	-4.442204e-02
214	-4.444638e-02
215	-4.446520e-02
216	-4.447845e-02
217	-4.448610e-02
218	-4.448812e-02
219	-4.448446e-02
220	-4.447511e-02
221	-4.446003e-02
222	-4.443917e-02
223	-4.441252e-02
224	-4.438004e-02
225	-4.434169e-02
226	-4.429746e-02
227	-4.424731e-02
228	-4.419121e-02
229	-4.412914e-02
230	-4.406107e-02
231	-4.398697e-02
232	-4.390681e-02
233	-4.382058e-02
234	-4.372825e-02
235	-4.362980e-02
236	-4.352519e-02
237	-4.341442e-02
238	-4.329746e-02
239	-4.317429e-02
240	-4.304490e-02
241	-4.290925e-02
242	-4.276734e-02
243	-4.261914e-02
244	-4.246465e-02
245	-4.230384e-02
246	-4.213670e-02
247	-4.196321e-02
248	-4.178337e-02
249	-4.159716e-02
250	-4.140457e-02
251	-4.120559e-02
