0	0.000000e+00
1	-6.719873e-06
2	-2.015854e-05
3	-4.031394e-05
4	-6.718304e-05
5	-1.007618e-04
6	-1.410454e-04
7	-1.880277e-04
8	-2.417018e-04
9	-3.020599e-04
10	-3.690931e-04
11	-4.427916e-04
12	-5.231445e-04
13	-6.101401e-04
14	-7.037656e-04
15	-8.040074e-04
16	-9.108508e-04
17	-1.024280e-03
18	-1.144279e-03
19	-1.270829e-03
20	-1.403913e-03
21	-1.543511e-03
22	-1.689602e-03
23	-1.842165e-03
24	-2.001178e-03
25	-2.166617e-03
26	-2.338459e-03
27	-2.516678e-03
28	-2.701248e-03
29	-2.892142e-03
30	-3.089332e-03
31	-3.292789e-03
32	-3.502484e-03
33	-3.718385e-03
34	-3.940461e-03
35	-4.168680e-03
36	-4.403007e-03
37	-4.643409e-03
38	-4.889850e-03
39	-5.142294e-03
40	-5.400704e-03
41	-5.665042e-03
42	-5.935269e-03
43	-6.211345e-03
44	-6.493229e-03
45	-6.780880e-03
46	-7.074255e-03
47	-7.373312e-03
48	-7.678005e-03
49	-7.988291e-03
50	-8.304122e-03
51	-8.625452e-03
52	-8.952235e-03
53	-9.284420e-03
54	-9.621959e-03
55	-9.964802e-03
56	-1.031290e-02
57	-1.066620e-02
58	-1.102464e-02
59	-1.138818e-02
60	-1.175676e-02
61	-1.213033e-02
62	-1.250883e-02
63	-1.289220e-02
64	-1.328039e-02
65	-1.367333e-02
66	-1.407098e-02
67	-1.447326e-02
68	-1.488012e-02
69	-1.529150e-02
70	-1.570734e-02
71	-1.612757e-02
72	-1.655213e-02
73	-1.698096e-02
74	-1.741398e-02
75	-1.785115e-02
76	-1.829238e-02
77	-1.873761e-02
78	-1.918678e-02
79	-1.963982e-02
80	-2.009665e-02
81	-2.055721e-02
82	-2.102143e-02
83	-2.148923e-02
84	-2.196055e-02
85	-2.243531e-02
86	-2.291345e-02
87	-2.339487e-02
88	-2.387953e-02
89	-2.436733e-02
90	-2.485820e-02
91	-2.535207e-02
92	-2.584885e-02
93	-2.634849e-02
94	-2.685089e-02
95	-2.735597e-02
96	-2.786367e-02
97	-2.837389e-02
98	-2.888657e-02
99	-2.940161e-02
100	-2.991895e-02
101	-3.043849e-02
102	-3.096016e-02
103	-3.148387e-02
104	-3.200955e-02
105	-3.253710e-02
106	-3.306645e-02
107	-3.359752e-02
108	-3.413020e-02
109	-3.466443e-02
110	-3.520012e-02
111	-3.573718e-02
112	-3.627552e-02
